date,hour,group,stay_hours,cumulative_parked,occupancy_rate,parking_vehicles,congestion_score
2026-02-19,21,weekday_regular,2,532.6117105263158,0.19559739644741678,159.74967105263158,201.5604342903767
2026-02-19,22,weekday_regular,2,533.1758177881413,0.19580456033350765,153.18987341772151,176.60137647379833
2026-02-19,23,weekday_regular,2,476.974825771583,0.17516519492162433,19.247191011235955,68.47628832136004
2026-02-20,0,weekday_regular,2,437.72974025974025,0.16075275073806106,74.32435064935065,109.30783514589496
2026-02-20,1,weekday_regular,2,506.2318679193147,0.1859096099593517,171.25531914893617,175.45136178666905
2026-02-20,2,weekday_regular,2,558.0826154644525,0.20495138283674347,203.9512195121951,180.1182114162478
2026-02-20,3,weekday_regular,2,508.7023268853378,0.1868168662817987,47.804597701149426,62.844203375880255
2026-02-20,4,weekday_regular,2,453.6668390804598,0.166605522982174,66.3625,79.15216464406271
2026-02-20,5,weekday_regular,2,461.94906249999997,0.1696471033786265,68.51015625,76.6920553449053
2026-02-20,6,weekday_regular,2,484.51018690191387,0.17793249610793752,122.76531100478468,154.25096977877078
2026-02-20,7,weekday_regular,2,534.3748942416286,0.19624491158341115,193.1719245992867,230.43937257812527
2026-02-20,8,weekday_regular,2,612.6597839979702,0.22499441204479256,318.4775353956389,333.9940872548456
2026-02-20,9,weekday_regular,2,679.4335267009005,0.24951653569625432,360.10628135661244,412.1113990165371
2026-02-20,10,weekday_regular,2,673.9787331574732,0.24751330633766921,304.8405515370705,504.83454115811486
2026-02-20,11,weekday_regular,2,676.5689025511506,0.2484645253584835,366.58170484080574,537.247464328535
2026-02-20,12,weekday_regular,2,621.7774187784275,0.22834279059068216,167.86184210526315,421.5940082122377
2026-02-20,13,weekday_regular,2,636.6291657636331,0.23379697604246533,403.71107230381944,513.4151442117948
2026-02-20,14,weekday_regular,2,737.3263567061056,0.2707772150958889,419.6048194614443,520.2671231398415
