exact_date,stop_name,arrival_time,departure_time,trip_headsign,trip_id
2026-03-26,Kolding Busterminal,16:00:00,16:00:00,Nordager v Vejlevej (Kolding),158206809
2026-03-26,Kolding Busterminal,16:00:00,16:00:00,Vamdrup St. (bus),158211177
2026-03-26,Mazantigade v Kolding Busterminal,15:59:00,16:01:00,Albuen 40 (Kolding),158210033
2026-03-26,Mazantigade v Kolding Busterminal,16:01:00,16:01:00,Drejensvej v Agerøvej (Kolding),158213757
2026-03-26,Kolding Busterminal,16:01:00,16:01:00,Kolding Busterminal,158208782
2026-03-26,Mazantigade v Kolding Busterminal,16:02:00,16:02:00,Nørregyde v Julivænget (Kolding),158212344
2026-03-26,Mazantigade v Kolding Busterminal,16:03:00,16:03:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213820
2026-03-26,Kolding Busterminal,16:03:00,16:03:00,Kolding Busterminal,158207019
2026-03-26,Mazantigade v Kolding Busterminal,16:02:00,16:04:00,Højhusene (Kolding),158209970
2026-03-26,Kolding Busterminal,16:05:00,16:05:00,Haderslev Busstation,158208177
2026-03-26,Kolding Busterminal,16:07:00,16:07:00,Kolding Busterminal,158206936
2026-03-26,Mazantigade v Kolding Busterminal,16:09:00,16:09:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212805
2026-03-26,Kolding Busterminal,16:09:00,16:09:00,Kolding,158210398
2026-03-26,Kolding Busterminal,16:09:00,16:09:00,Vejle Trafikcenter,158206915
2026-03-26,Kolding Busterminal,16:08:00,16:10:00,Sønderborg,158216065
2026-03-26,Mazantigade v Kolding Busterminal,16:10:00,16:10:00,Munkevænget v Munkevængets Skole,158212892
2026-03-26,Kolding Busterminal,16:10:00,16:10:00,Jels Busstation,158208755
2026-03-26,Kolding Busterminal,16:11:00,16:11:00,Kolding Busterminal,158206948
2026-03-26,Kolding Busterminal,16:12:00,16:12:00,Kolding Busterminal,158206784
2026-03-26,Mazantigade v Kolding Busterminal,16:15:00,16:15:00,Knud Hansens Vej (Kolding),158212487
2026-03-26,Mazantigade v Kolding Busterminal,16:14:00,16:16:00,Albuen 40 (Kolding),158210046
2026-03-26,Mazantigade v Kolding Busterminal,16:17:00,16:17:00,Nørregyde v Julivænget (Kolding),158212350
2026-03-26,Mazantigade v Kolding Busterminal,16:17:00,16:19:00,Højhusene (Kolding),158209975
2026-03-26,Kolding Busterminal,16:20:00,16:20:00,Middelfart Station (Middelfart Kommune),158207024
2026-03-26,Kolding Busterminal,16:20:00,16:20:00,Kolding Busterminal,158206948
2026-03-26,Kolding Busterminal,16:17:00,16:20:00,Vejle Trafikcenter,158206915
2026-03-26,Kolding Busterminal,16:26:00,16:26:00,Billund Lufthavn / Billund Airport (bus),158208812
2026-03-26,Mazantigade v Kolding Busterminal,16:30:00,16:30:00,Knud Hansens Vej (Kolding),158212468
2026-03-26,Kolding Busterminal,16:30:00,16:30:00,Nordager v Vejlevej (Kolding),158206811
2026-03-26,Kolding Busterminal,16:30:00,16:30:00,Ødsted,158210393
2026-03-26,Mazantigade v Kolding Busterminal,16:29:00,16:31:00,Albuen 40 (Kolding),158210039
2026-03-26,Mazantigade v Kolding Busterminal,16:31:00,16:31:00,Drejensvej v Agerøvej (Kolding),158213751
2026-03-26,Kolding Busterminal,16:31:00,16:31:00,Kolding Busterminal,158208890
2026-03-26,Mazantigade v Kolding Busterminal,16:32:00,16:32:00,Nørregyde v Julivænget (Kolding),158212347
2026-03-26,Mazantigade v Kolding Busterminal,16:33:00,16:33:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213821
2026-03-26,Mazantigade v Kolding Busterminal,16:32:00,16:34:00,Højhusene (Kolding),158209984
2026-03-26,Kolding Busterminal,16:36:00,16:36:00,Vejen Rutebilstation,158208900
2026-03-26,Kolding Busterminal,16:37:00,16:37:00,Kolding Busterminal,158206939
2026-03-26,Mazantigade v Kolding Busterminal,16:39:00,16:39:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212800
2026-03-26,Kolding Busterminal,16:39:00,16:39:00,Vejle Trafikcenter,158206917
2026-03-26,Mazantigade v Kolding Busterminal,16:40:00,16:40:00,Munkevænget v Munkevængets Skole,158212885
2026-03-26,Kolding Busterminal,16:42:00,16:42:00,Kolding Busterminal,158206787
2026-03-26,Kolding Busterminal,16:44:00,16:44:00,Kolding Busterminal,158208201
2026-03-26,Mazantigade v Kolding Busterminal,16:45:00,16:45:00,Knud Hansens Vej (Kolding),158212486
2026-03-26,Mazantigade v Kolding Busterminal,16:46:00,16:46:00,Nørregyde v Julivænget (Kolding),158212402
2026-03-26,Mazantigade v Kolding Busterminal,16:44:00,16:46:00,Albuen 40 (Kolding),158210051
2026-03-26,Mazantigade v Kolding Busterminal,16:47:00,16:49:00,Højhusene (Kolding),158209974
2026-03-26,Kolding Busterminal,16:47:00,16:49:00,Vejle,158216039
2026-03-26,Kolding Busterminal,16:47:00,16:50:00,Vejle Trafikcenter,158206917
2026-03-26,Kolding Busterminal,16:52:00,16:52:00,Kolding Busterminal,158208748
2026-03-26,Kolding Busterminal,16:57:00,16:57:00,Kolding Busterminal,158211172
2026-03-26,Kolding Busterminal,16:59:00,16:59:00,Kolding Busterminal,158207021
2026-03-26,Mazantigade v Kolding Busterminal,17:00:00,17:00:00,Knud Hansens Vej (Kolding),158212531
2026-03-26,Mazantigade v Kolding Busterminal,16:58:00,17:00:00,Albuen 40 (Kolding),158210089
2026-03-26,Mazantigade v Kolding Busterminal,17:00:00,17:00:00,Drejensvej v Agerøvej (Kolding),158213719
2026-03-26,Mazantigade v Kolding Busterminal,17:01:00,17:01:00,Nørregyde v Julivænget (Kolding),158212371
2026-03-26,Kolding Busterminal,17:01:00,17:01:00,Kolding Busterminal,158208783
2026-03-26,Mazantigade v Kolding Busterminal,17:02:00,17:02:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213776
2026-03-26,Mazantigade v Kolding Busterminal,17:01:00,17:03:00,Højhusene (Kolding),158209920
2026-03-26,Kolding Busterminal,17:05:00,17:05:00,Haderslev Busstation,158208171
2026-03-26,Kolding Busterminal,17:05:00,17:05:00,Kolding Busterminal,158206943
2026-03-26,Mazantigade v Kolding Busterminal,17:08:00,17:08:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212788
2026-03-26,Kolding Busterminal,17:08:00,17:08:00,Vejle Trafikcenter,158206932
2026-03-26,Mazantigade v Kolding Busterminal,17:09:00,17:09:00,Munkevænget v Munkevængets Skole,158212855
2026-03-26,Kolding Busterminal,17:09:00,17:09:00,Kolding,158210397
2026-03-26,Kolding Busterminal,17:08:00,17:10:00,Sønderborg,158216073
2026-03-26,Kolding Busterminal,17:10:00,17:10:00,Jels Busstation,158208756
2026-03-26,Kolding Busterminal,17:11:00,17:11:00,Kolding Busterminal,158206797
2026-03-26,Mazantigade v Kolding Busterminal,17:15:00,17:15:00,Knud Hansens Vej (Kolding),158212518
2026-03-26,Mazantigade v Kolding Busterminal,17:13:00,17:15:00,Albuen 40 (Kolding),158210100
2026-03-26,Mazantigade v Kolding Busterminal,17:16:00,17:16:00,Nørregyde v Julivænget (Kolding),158212359
2026-03-26,Mazantigade v Kolding Busterminal,17:16:00,17:18:00,Højhusene (Kolding),158209935
2026-03-26,Kolding Busterminal,17:15:00,17:20:00,Vejle Trafikcenter,158206932
2026-03-26,Mazantigade v Kolding Busterminal,17:26:00,17:28:00,Albuen 40 (Kolding),158210067
2026-03-26,Mazantigade v Kolding Busterminal,17:30:00,17:30:00,Knud Hansens Vej (Kolding),158212521
2026-03-26,Kolding Busterminal,17:30:00,17:30:00,Nordager v Vejlevej (Kolding),158206804
2026-03-26,Mazantigade v Kolding Busterminal,17:30:00,17:30:00,Drejensvej v Agerøvej (Kolding),158213730
2026-03-26,Kolding Busterminal,17:30:00,17:30:00,Ødsted,158210394
2026-03-26,Kolding Busterminal,17:30:00,17:30:00,Billund Lufthavn / Billund Airport (bus),158208817
2026-03-26,Mazantigade v Kolding Busterminal,17:31:00,17:31:00,Nørregyde v Julivænget (Kolding),158212375
2026-03-26,Mazantigade v Kolding Busterminal,17:32:00,17:32:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213781
2026-03-26,Mazantigade v Kolding Busterminal,17:31:00,17:33:00,Højhusene (Kolding),158209924
2026-03-26,Mazantigade v Kolding Busterminal,17:38:00,17:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212770
2026-03-26,Kolding Busterminal,17:38:00,17:38:00,Kolding Busterminal,158206954
2026-03-26,Mazantigade v Kolding Busterminal,17:39:00,17:39:00,Munkevænget v Munkevængets Skole,158212858
2026-03-26,Mazantigade v Kolding Busterminal,17:41:00,17:43:00,Albuen 40 (Kolding),158210099
2026-03-26,Kolding Busterminal,17:44:00,17:44:00,Kolding Busterminal,158208204
2026-03-26,Mazantigade v Kolding Busterminal,17:45:00,17:45:00,Knud Hansens Vej (Kolding),158212506
2026-03-26,Mazantigade v Kolding Busterminal,17:46:00,17:46:00,Nørregyde v Julivænget (Kolding),158212356
2026-03-26,Mazantigade v Kolding Busterminal,17:46:00,17:48:00,Højhusene (Kolding),158209937
2026-03-26,Kolding Busterminal,17:48:00,17:48:00,Kolding Busterminal,158208803
2026-03-26,Kolding Busterminal,17:47:00,17:49:00,Vejle,158216033
2026-03-26,Mazantigade v Kolding Busterminal,17:56:00,17:58:00,Albuen 40 (Kolding),158210107
2026-03-26,Mazantigade v Kolding Busterminal,18:00:00,18:00:00,Knud Hansens Vej (Kolding),158212511
2026-03-26,Mazantigade v Kolding Busterminal,18:01:00,18:01:00,Nørregyde v Julivænget (Kolding),158212408
2026-03-26,Mazantigade v Kolding Busterminal,18:02:00,18:02:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213773
2026-03-26,Kolding Busterminal,18:05:00,18:05:00,Haderslev Busstation,158208153
2026-03-26,Kolding Busterminal,18:08:00,18:08:00,Kolding Busterminal,158206960
2026-03-26,Mazantigade v Kolding Busterminal,18:09:00,18:09:00,Munkevænget v Munkevængets Skole,158212882
2026-03-26,Kolding Busterminal,18:09:00,18:09:00,Kolding,158210400
2026-03-26,Kolding Busterminal,18:08:00,18:10:00,Haderslev,158216080
2026-03-26,Kolding Busterminal,18:10:00,18:10:00,Vejle Trafikcenter,158206930
2026-03-26,Kolding Busterminal,18:11:00,18:11:00,Kolding Busterminal,158206790
2026-03-26,Mazantigade v Kolding Busterminal,18:13:00,18:13:00,Knud Hansens Vej (Kolding),158212464
2026-03-26,Mazantigade v Kolding Busterminal,18:18:00,18:18:00,Nørregyde v Julivænget (Kolding),158212388
2026-03-26,Kolding Busterminal,18:16:00,18:18:00,Vejle Trafikcenter,158206930
2026-03-26,Mazantigade v Kolding Busterminal,18:24:00,18:26:00,Albuen 40 (Kolding),158209998
2026-03-26,Mazantigade v Kolding Busterminal,18:29:00,18:29:00,Drejensvej v Agerøvej (Kolding),158213705
2026-03-26,Kolding Busterminal,18:30:00,18:30:00,Egtved,158208807
2026-03-26,Mazantigade v Kolding Busterminal,18:30:00,18:32:00,Højhusene (Kolding),158209882
2026-03-26,Mazantigade v Kolding Busterminal,18:38:00,18:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212778
2026-03-26,Mazantigade v Kolding Busterminal,18:41:00,18:41:00,Nørregyde v Julivænget (Kolding),158212308
2026-03-26,Kolding Busterminal,18:42:00,18:42:00,Kolding Busterminal,158208196
2026-03-26,Mazantigade v Kolding Busterminal,18:43:00,18:43:00,Knud Hansens Vej (Kolding),158212434
2026-03-26,Kolding Busterminal,18:48:00,18:48:00,Kolding Busterminal,158208798
2026-03-26,Mazantigade v Kolding Busterminal,18:54:00,18:56:00,Albuen 40 (Kolding),158209990
2026-03-26,Mazantigade v Kolding Busterminal,18:57:00,18:57:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213798
2026-03-26,Kolding Busterminal,18:58:00,18:58:00,Kolding Busterminal,158206972
2026-03-26,Kolding Busterminal,19:00:00,19:00:00,Vejle Trafikcenter,158206922
2026-03-26,Mazantigade v Kolding Busterminal,19:00:00,19:02:00,Højhusene (Kolding),158209864
2026-03-26,Kolding Busterminal,19:05:00,19:05:00,Haderslev Busstation,158208154
2026-03-26,Mazantigade v Kolding Busterminal,19:08:00,19:08:00,Munkevænget v Munkevængets Skole,158212838
2026-03-26,Kolding Busterminal,19:08:00,19:10:00,Sønderborg,158216071
2026-03-26,Kolding Busterminal,19:06:00,19:10:00,Vejle Trafikcenter,158206922
2026-03-26,Mazantigade v Kolding Busterminal,19:11:00,19:11:00,Nørregyde v Julivænget (Kolding),158212312
2026-03-26,Mazantigade v Kolding Busterminal,19:13:00,19:13:00,Knud Hansens Vej (Kolding),158212456
2026-03-26,Mazantigade v Kolding Busterminal,19:24:00,19:26:00,Albuen 40 (Kolding),158210001
2026-03-26,Mazantigade v Kolding Busterminal,19:29:00,19:29:00,Drejensvej v Agerøvej (Kolding),158213703
2026-03-26,Mazantigade v Kolding Busterminal,19:30:00,19:32:00,Højhusene (Kolding),158209905
2026-03-26,Mazantigade v Kolding Busterminal,19:37:00,19:37:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212814
2026-03-26,Mazantigade v Kolding Busterminal,19:41:00,19:41:00,Nørregyde v Julivænget (Kolding),158212302
2026-03-26,Mazantigade v Kolding Busterminal,19:43:00,19:43:00,Knud Hansens Vej (Kolding),158212436
2026-03-26,Kolding Busterminal,19:47:00,19:49:00,Vejle,158216032
2026-03-26,Kolding Busterminal,19:50:00,19:50:00,Vejle,158210387
2026-03-26,Kolding Busterminal,19:51:00,19:51:00,Kolding Busterminal,158208223
2026-03-26,Mazantigade v Kolding Busterminal,19:54:00,19:56:00,Albuen 40 (Kolding),158210015
2026-03-26,Mazantigade v Kolding Busterminal,19:57:00,19:57:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213807
2026-03-26,Kolding Busterminal,19:58:00,19:58:00,Kolding Busterminal,158206962
2026-03-26,Kolding Busterminal,20:00:00,20:00:00,Billund Lufthavn / Billund Airport (bus),158208821
2026-03-26,Kolding Busterminal,20:00:00,20:00:00,Vejle Trafikcenter,158206928
2026-03-26,Mazantigade v Kolding Busterminal,20:00:00,20:02:00,Højhusene (Kolding),158209902
2026-03-26,Kolding Busterminal,20:05:00,20:05:00,Haderslev Busstation,158208182
2026-03-26,Mazantigade v Kolding Busterminal,20:08:00,20:08:00,Munkevænget v Munkevængets Skole,158212844
2026-03-26,Kolding Busterminal,20:06:00,20:08:00,Vejle Trafikcenter,158206928
2026-03-26,Mazantigade v Kolding Busterminal,20:11:00,20:11:00,Nørregyde v Julivænget (Kolding),158212318
2026-03-26,Mazantigade v Kolding Busterminal,20:13:00,20:13:00,Knud Hansens Vej (Kolding),158212451
2026-03-26,Mazantigade v Kolding Busterminal,20:24:00,20:26:00,Albuen 40 (Kolding),158209996
2026-03-26,Mazantigade v Kolding Busterminal,20:29:00,20:29:00,Drejensvej v Agerøvej (Kolding),158213714
2026-03-26,Mazantigade v Kolding Busterminal,20:30:00,20:32:00,Højhusene (Kolding),158209874
2026-03-26,Mazantigade v Kolding Busterminal,20:37:00,20:37:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212831
2026-03-26,Mazantigade v Kolding Busterminal,20:41:00,20:41:00,Nørregyde v Julivænget (Kolding),158212323
2026-03-26,Mazantigade v Kolding Busterminal,20:43:00,20:43:00,Knud Hansens Vej (Kolding),158212448
2026-03-26,Kolding Busterminal,20:48:00,20:48:00,Kolding Busterminal,158208804
2026-03-26,Kolding Busterminal,20:51:00,20:51:00,Kolding Busterminal,158208230
2026-03-26,Mazantigade v Kolding Busterminal,20:54:00,20:56:00,Albuen 40 (Kolding),158210006
2026-03-26,Mazantigade v Kolding Busterminal,20:57:00,20:57:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213813
2026-03-26,Kolding Busterminal,20:58:00,20:58:00,Kolding Busterminal,158206984
2026-03-26,Kolding Busterminal,21:00:00,21:00:00,Vejle Trafikcenter,158206923
2026-03-26,Mazantigade v Kolding Busterminal,21:00:00,21:02:00,Højhusene (Kolding),158209880
2026-03-26,Kolding Busterminal,21:05:00,21:05:00,Haderslev Busstation,158208187
2026-03-26,Mazantigade v Kolding Busterminal,21:08:00,21:08:00,Munkevænget v Munkevængets Skole,158212839
2026-03-26,Kolding Busterminal,21:08:00,21:10:00,Sønderborg,158216075
2026-03-26,Kolding Busterminal,21:06:00,21:10:00,Vejle Trafikcenter,158206923
2026-03-26,Mazantigade v Kolding Busterminal,21:11:00,21:11:00,Nørregyde v Julivænget (Kolding),158212311
2026-03-26,Mazantigade v Kolding Busterminal,21:13:00,21:13:00,Knud Hansens Vej (Kolding),158212438
2026-03-26,Mazantigade v Kolding Busterminal,21:24:00,21:26:00,Albuen 40 (Kolding),158210016
2026-03-26,Mazantigade v Kolding Busterminal,21:29:00,21:29:00,Drejensvej v Agerøvej (Kolding),158213702
2026-03-26,Mazantigade v Kolding Busterminal,21:30:00,21:32:00,Højhusene (Kolding),158209883
2026-03-26,Mazantigade v Kolding Busterminal,21:37:00,21:37:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212817
2026-03-26,Mazantigade v Kolding Busterminal,21:41:00,21:41:00,Nørregyde v Julivænget (Kolding),158212330
2026-03-26,Mazantigade v Kolding Busterminal,21:43:00,21:43:00,Knud Hansens Vej (Kolding),158212437
2026-03-26,Kolding Busterminal,21:47:00,21:49:00,Vejle,158216045
2026-03-26,Mazantigade v Kolding Busterminal,21:54:00,21:56:00,Albuen 40 (Kolding),158210028
2026-03-26,Mazantigade v Kolding Busterminal,21:57:00,21:57:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213802
2026-03-26,Kolding Busterminal,21:58:00,21:58:00,Kolding Busterminal,158206958
2026-03-26,Kolding Busterminal,22:00:00,22:00:00,Vejle Trafikcenter,158206926
2026-03-26,Mazantigade v Kolding Busterminal,22:00:00,22:02:00,Højhusene (Kolding),158209897
2026-03-26,Mazantigade v Kolding Busterminal,22:08:00,22:08:00,Munkevænget v Munkevængets Skole,158212852
2026-03-26,Kolding Busterminal,22:06:00,22:08:00,Vejle Trafikcenter,158206926
2026-03-26,Mazantigade v Kolding Busterminal,22:11:00,22:11:00,Nørregyde v Julivænget (Kolding),158212310
2026-03-26,Mazantigade v Kolding Busterminal,22:13:00,22:13:00,Knud Hansens Vej (Kolding),158212459
2026-03-26,Mazantigade v Kolding Busterminal,22:24:00,22:26:00,Albuen 40 (Kolding),158209997
2026-03-26,Mazantigade v Kolding Busterminal,22:29:00,22:29:00,Drejensvej v Agerøvej (Kolding),158213707
2026-03-26,Mazantigade v Kolding Busterminal,22:30:00,22:32:00,Højhusene (Kolding),158209881
2026-03-26,Mazantigade v Kolding Busterminal,22:37:00,22:37:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212824
2026-03-26,Mazantigade v Kolding Busterminal,22:41:00,22:41:00,Nørregyde v Julivænget (Kolding),158212315
2026-03-26,Mazantigade v Kolding Busterminal,22:43:00,22:43:00,Knud Hansens Vej (Kolding),158212440
2026-03-26,Kolding Busterminal,22:47:00,22:47:00,Kolding Busterminal,158208212
2026-03-26,Mazantigade v Kolding Busterminal,22:54:00,22:56:00,Albuen 40 (Kolding),158210019
2026-03-26,Mazantigade v Kolding Busterminal,22:57:00,22:57:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213810
2026-03-26,Kolding Busterminal,22:58:00,22:58:00,Kolding Busterminal,158206966
2026-03-26,Kolding Busterminal,23:00:00,23:00:00,Vejle Trafikcenter,158206920
2026-03-26,Mazantigade v Kolding Busterminal,23:00:00,23:02:00,Højhusene (Kolding),158209893
2026-03-26,Kolding Busterminal,23:05:00,23:05:00,Haderslev Busstation,158208183
2026-03-26,Mazantigade v Kolding Busterminal,23:08:00,23:08:00,Munkevænget v Munkevængets Skole,158212836
2026-03-26,Kolding Busterminal,23:08:00,23:10:00,Haderslev,158216081
2026-03-26,Kolding Busterminal,23:06:00,23:10:00,Vejle Trafikcenter,158206920
2026-03-26,Mazantigade v Kolding Busterminal,23:11:00,23:11:00,Nørregyde v Julivænget (Kolding),158212303
2026-03-26,Mazantigade v Kolding Busterminal,23:13:00,23:13:00,Knud Hansens Vej (Kolding),158212443
2026-03-26,Mazantigade v Kolding Busterminal,23:24:00,23:26:00,Albuen 40 (Kolding),158210010
2026-03-26,Mazantigade v Kolding Busterminal,23:29:00,23:29:00,Drejensvej v Agerøvej (Kolding),158213706
2026-03-26,Mazantigade v Kolding Busterminal,23:30:00,23:32:00,Højhusene (Kolding),158209884
2026-03-26,Mazantigade v Kolding Busterminal,23:37:00,23:37:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212830
2026-03-26,Mazantigade v Kolding Busterminal,23:43:00,23:43:00,Knud Hansens Vej (Kolding),158212424
2026-03-26,Kolding Busterminal,23:48:00,23:48:00,Kolding Busterminal,158206978
2026-03-27,Kolding Busterminal,05:00:00,05:00:00,Billund Lufthavn / Billund Airport (bus),158208813
2026-03-27,Kolding Busterminal,05:08:00,05:08:00,Vejle Trafikcenter,158206927
2026-03-27,Kolding Busterminal,05:14:00,05:16:00,Vejle Trafikcenter,158206927
2026-03-27,Mazantigade v Kolding Busterminal,05:23:00,05:23:00,Mazantigade,158212769
2026-03-27,Kolding Busterminal,05:23:00,05:23:00,Kolding,158208780
2026-03-27,Mazantigade v Kolding Busterminal,05:24:00,05:24:00,Mazantigade,158213749
2026-03-27,Mazantigade v Kolding Busterminal,05:24:00,05:24:00,Mazantigade,158212896
2026-03-27,Mazantigade v Kolding Busterminal,05:25:00,05:25:00,Mazantigade,158212467
2026-03-27,Mazantigade v Kolding Busterminal,05:25:00,05:25:00,Mazantigade,158212415
2026-03-27,Mazantigade v Kolding Busterminal,05:26:00,05:26:00,Mazantigade,158210118
